date,value
8/19/2017 6:15,3.286
8/19/2017 6:20,3.07224
8/19/2017 6:25,2.86737
8/19/2017 6:30,2.71209
8/19/2017 6:35,2.64214
8/19/2017 6:40,2.67403
8/19/2017 6:45,2.79877
8/19/2017 6:50,2.98347
8/19/2017 6:55,3.18104
8/19/2017 7:00,3.34773
8/19/2017 7:05,3.46867
8/19/2017 7:10,3.57845
8/19/2017 7:15,3.69972
8/19/2017 7:20,3.82052
8/19/2017 7:25,3.91679
8/19/2017 7:30,3.96599
8/19/2017 7:35,3.95614
8/19/2017 7:40,3.8901
8/19/2017 7:45,3.78513
8/19/2017 7:50,3.66771
8/19/2017 7:55,3.56372
8/19/2017 8:00,3.48381
8/19/2017 8:05,3.39878
8/19/2017 8:10,3.24509
8/19/2017 8:15,3.02111
8/19/2017 8:20,2.77543
8/19/2017 8:25,2.57223
8/19/2017 8:30,2.46609
8/19/2017 8:35,2.48625
8/19/2017 8:40,2.63029
8/19/2017 8:45,2.86732
8/19/2017 8:50,3.15053
8/19/2017 8:55,3.43928
8/19/2017 9:00,3.73134
8/19/2017 9:05,4.05099
8/19/2017 9:10,4.36892
8/19/2017 9:15,4.62299
8/19/2017 9:20,4.75439
8/19/2017 9:25,4.73139
8/19/2017 9:30,4.56091
8/19/2017 9:35,4.28769
8/19/2017 9:40,3.98117
8/19/2017 9:45,3.71018
8/19/2017 9:50,3.50512
8/19/2017 9:55,3.32657
8/19/2017 10:00,3.16124
8/19/2017 10:05,3.03297
8/19/2017 10:10,2.96459
8/19/2017 10:15,2.96819
8/19/2017 10:20,3.04003
8/19/2017 10:25,3.15988
8/19/2017 10:30,3.29485
8/19/2017 10:35,3.40777
8/19/2017 10:40,3.46991
8/19/2017 10:45,3.47833
8/19/2017 10:50,3.47349
8/19/2017 10:55,3.50424
8/19/2017 11:00,3.58061
8/19/2017 11:05,3.68562
8/19/2017 11:10,3.79054
8/19/2017 11:15,3.86646
8/19/2017 11:20,3.89244
8/19/2017 11:25,3.85997
8/19/2017 11:30,3.7739
8/19/2017 11:35,3.64982
8/19/2017 11:40,3.50783
8/19/2017 11:45,3.36996
8/19/2017 11:50,3.28907
8/19/2017 11:55,3.29749
8/19/2017 12:00,3.38942
8/19/2017 12:05,3.5347
8/19/2017 12:10,3.69118
8/19/2017 12:15,3.81535
8/19/2017 12:20,3.87131
8/19/2017 12:25,3.8381
8/19/2017 12:30,3.71535
8/19/2017 12:35,3.52722
8/19/2017 12:40,3.3262
8/19/2017 12:45,3.18632
8/19/2017 12:50,3.15015
8/19/2017 12:55,3.22001
8/19/2017 13:00,3.3693
8/19/2017 13:05,3.55364
8/19/2017 13:10,3.72162
8/19/2017 13:15,3.82534
8/19/2017 13:20,3.83059
8/19/2017 13:25,3.72671
8/19/2017 13:30,3.53618
8/19/2017 13:35,3.31185
8/19/2017 13:40,3.05364
8/19/2017 13:45,2.77372
8/19/2017 13:50,2.5249
8/19/2017 13:55,2.36576
8/19/2017 14:00,2.33606
8/19/2017 14:05,2.44317
8/19/2017 14:10,2.65949
8/19/2017 14:15,2.93085
8/19/2017 14:20,3.19601
8/19/2017 14:25,3.41704
8/19/2017 14:30,3.61953
8/19/2017 14:35,3.87353
8/19/2017 14:40,4.17944
8/19/2017 14:45,4.4793
8/19/2017 14:50,4.70015
8/19/2017 14:55,4.785
8/19/2017 15:00,4.71133
8/19/2017 15:05,4.49698
8/19/2017 15:10,4.19365
8/19/2017 15:15,3.8677
8/19/2017 15:20,3.56856
8/19/2017 15:25,3.29514
8/19/2017 15:30,3.07607
8/19/2017 15:35,2.96308
8/19/2017 15:40,2.97361
8/19/2017 15:45,3.09405
8/19/2017 15:50,3.28629
8/19/2017 15:55,3.49638
8/19/2017 16:00,3.66531
8/19/2017 16:05,3.74196
8/19/2017 16:10,3.69817
8/19/2017 16:15,3.546
8/19/2017 16:20,3.35041
8/19/2017 16:25,3.15993
8/19/2017 16:30,2.99827
8/19/2017 16:35,2.89377
8/19/2017 16:40,2.86663
8/19/2017 16:45,2.92054
8/19/2017 16:50,3.03982
8/19/2017 16:55,3.19191
8/19/2017 17:00,3.33535
8/19/2017 17:05,3.43327
8/19/2017 17:10,3.47216
8/19/2017 17:15,3.48447
8/19/2017 17:20,3.5257
8/19/2017 17:25,3.61172
8/19/2017 17:30,3.72644
8/19/2017 17:35,3.83964
8/19/2017 17:40,3.92047
8/19/2017 17:45,3.94683
8/19/2017 17:50,3.91041
8/19/2017 17:55,3.81768
8/19/2017 18:00,3.68653
8/19/2017 18:05,3.5388
8/19/2017 18:10,3.38716
8/19/2017 18:15,3.21614
8/19/2017 18:20,3.02871
8/19/2017 18:25,2.85793
8/19/2017 18:30,2.7432
8/19/2017 18:35,2.71295
8/19/2017 18:40,2.77468
8/19/2017 18:45,2.91237
8/19/2017 18:50,3.09122
8/19/2017 18:55,3.26971
8/19/2017 19:00,3.41902
8/19/2017 19:05,3.54575
8/19/2017 19:10,3.64479
8/19/2017 19:15,3.68803
8/19/2017 19:20,3.66835
8/19/2017 19:25,3.59613
8/19/2017 19:30,3.49378
8/19/2017 19:35,3.39005
8/19/2017 19:40,3.31411
8/19/2017 19:45,3.28944
8/19/2017 19:50,3.32747
8/19/2017 19:55,3.42109
8/19/2017 20:00,3.54231
8/19/2017 20:05,3.70943
8/19/2017 20:10,3.94194
8/19/2017 20:15,4.20006
8/19/2017 20:20,4.42043
8/19/2017 20:25,4.54519
8/19/2017 20:30,4.54088
8/19/2017 20:35,4.40702
8/19/2017 20:40,4.17447
8/19/2017 20:45,3.8935
8/19/2017 20:50,3.61166
8/19/2017 20:55,3.34211
8/19/2017 21:00,3.0653
8/19/2017 21:05,2.79766
8/19/2017 21:10,2.58451
8/19/2017 21:15,2.471
8/19/2017 21:20,2.48238
8/19/2017 21:25,2.61388
8/19/2017 21:30,2.83004
8/19/2017 21:35,3.07357
8/19/2017 21:40,3.28383
8/19/2017 21:45,3.42479
8/19/2017 21:50,3.52073
8/19/2017 21:55,3.62941
8/19/2017 22:00,3.75868
8/19/2017 22:05,3.88724
8/19/2017 22:10,3.98516
8/19/2017 22:15,4.02767
8/19/2017 22:20,4.00373
8/19/2017 22:25,3.91931
8/19/2017 22:30,3.79532
8/19/2017 22:35,3.66028
8/19/2017 22:40,3.5377
8/19/2017 22:45,3.42711
8/19/2017 22:50,3.27518
8/19/2017 22:55,3.05157
8/19/2017 23:00,2.79155
8/19/2017 23:05,2.5587
8/19/2017 23:10,2.41433
8/19/2017 23:15,2.39723
8/19/2017 23:20,2.51352
8/19/2017 23:25,2.73695
8/19/2017 23:30,3.01932
8/19/2017 23:35,3.31119
8/19/2017 23:40,3.59289
8/19/2017 23:45,3.89066
8/19/2017 23:50,4.20014
8/19/2017 23:55,4.47135
8/20/2017 0:00,4.64529
8/20/2017 0:05,4.68089
8/20/2017 0:10,4.57043
8/20/2017 0:15,4.34343
8/20/2017 0:20,4.05906
8/20/2017 0:25,3.78696
8/20/2017 0:30,3.57662
8/20/2017 0:35,3.41674
8/20/2017 0:40,3.26797
8/20/2017 0:45,3.14519
8/20/2017 0:50,3.06911
8/20/2017 0:55,3.05293
8/20/2017 1:00,3.09733
8/20/2017 1:05,3.18899
8/20/2017 1:10,3.30267
8/20/2017 1:15,3.40681
8/20/2017 1:20,3.47274
8/20/2017 1:25,3.48737
8/20/2017 1:30,3.46795
8/20/2017 1:35,3.40912
8/20/2017 1:40,3.27348
8/20/2017 1:45,3.07885
8/20/2017 1:50,2.87466
8/20/2017 1:55,2.7163
8/20/2017 2:00,2.64692
8/20/2017 2:05,2.68666
8/20/2017 2:10,2.82945
8/20/2017 2:15,3.04714
8/20/2017 2:20,3.30126
8/20/2017 2:25,3.56155
8/20/2017 2:30,3.79504
8/20/2017 2:35,3.94911
8/20/2017 2:40,3.99515
8/20/2017 2:45,3.93235
8/20/2017 2:50,3.78452
8/20/2017 2:55,3.59422
8/20/2017 3:00,3.41437
8/20/2017 3:05,3.29712
8/20/2017 3:10,3.2801
8/20/2017 3:15,3.37013
8/20/2017 3:20,3.52492
8/20/2017 3:25,3.693
8/20/2017 3:30,3.86542
8/20/2017 3:35,4.01593
8/20/2017 3:40,4.11279
8/20/2017 3:45,4.13367
8/20/2017 3:50,4.07424
8/20/2017 3:55,3.95058
8/20/2017 4:00,3.79525
8/20/2017 4:05,3.64718
8/20/2017 4:10,3.53531
8/20/2017 4:15,3.45663
8/20/2017 4:20,3.41784
8/20/2017 4:25,3.47232
8/20/2017 4:30,3.61909
8/20/2017 4:35,3.81756
8/20/2017 4:40,4.01142
8/20/2017 4:45,4.14699
8/20/2017 4:50,4.18605
8/20/2017 4:55,4.11312
8/20/2017 5:00,3.93727
8/20/2017 5:05,3.68837
8/20/2017 5:10,3.40793
8/20/2017 5:15,3.1476
8/20/2017 5:20,2.96587
8/20/2017 5:25,2.89697
8/20/2017 5:30,2.94636
8/20/2017 5:35,3.09283
8/20/2017 5:40,3.29369
8/20/2017 5:45,3.49314
8/20/2017 5:50,3.63391
8/20/2017 5:55,3.67202
8/20/2017 6:00,3.59476
8/20/2017 6:05,3.44142
8/20/2017 6:10,3.25188
8/20/2017 6:15,3.00122
8/20/2017 6:20,2.72019
8/20/2017 6:25,2.47272
8/20/2017 6:30,2.32199
8/20/2017 6:35,2.30761
8/20/2017 6:40,2.43424
8/20/2017 6:45,2.67137
8/20/2017 6:50,2.96444
8/20/2017 6:55,3.2572
8/20/2017 7:00,3.52536
8/20/2017 7:05,3.80335
8/20/2017 7:10,4.10791
8/20/2017 7:15,4.39788
8/20/2017 7:20,4.61167
8/20/2017 7:25,4.69828
8/20/2017 7:30,4.6367
8/20/2017 7:35,4.44351
8/20/2017 7:40,4.16884
8/20/2017 7:45,3.88066
8/20/2017 7:50,3.6373
8/20/2017 7:55,3.44837
8/20/2017 8:00,3.25745
8/20/2017 8:05,3.04105
8/20/2017 8:10,2.82682
8/20/2017 8:15,2.66063
8/20/2017 8:20,2.58268
8/20/2017 8:25,2.61242
8/20/2017 8:30,2.74192
8/20/2017 8:35,2.93789
8/20/2017 8:40,3.15236
8/20/2017 8:45,3.34186
8/20/2017 8:50,3.49524
8/20/2017 8:55,3.62629
8/20/2017 9:00,3.70098
8/20/2017 9:05,3.70081
8/20/2017 9:10,3.63185
8/20/2017 9:15,3.51725
8/20/2017 9:20,3.38996
8/20/2017 9:25,3.28539
8/20/2017 9:30,3.23432
8/20/2017 9:35,3.25575
8/20/2017 9:40,3.34994
8/20/2017 9:45,3.49141
8/20/2017 9:50,3.61758
8/20/2017 9:55,3.65738
8/20/2017 10:00,3.59176
8/20/2017 10:05,3.44286
8/20/2017 10:10,3.25585
8/20/2017 10:15,3.08356
8/20/2017 10:20,2.974
8/20/2017 10:25,2.96073
8/20/2017 10:30,3.05607
8/20/2017 10:35,3.24716
8/20/2017 10:40,3.49488
8/20/2017 10:45,3.76565
8/20/2017 10:50,4.07243
8/20/2017 10:55,4.3797
8/20/2017 11:00,4.6231
8/20/2017 11:05,4.74416
8/20/2017 11:10,4.71279
8/20/2017 11:15,4.53752
8/20/2017 11:20,4.26354
8/20/2017 11:25,3.95853
8/20/2017 11:30,3.6862
8/20/2017 11:35,3.46768
8/20/2017 11:40,3.25337
8/20/2017 11:45,3.01366
8/20/2017 11:50,2.77577
8/20/2017 11:55,2.58894
8/20/2017 12:00,2.49763
8/20/2017 12:05,2.52434
8/20/2017 12:10,2.66171
8/20/2017 12:15,2.87412
8/20/2017 12:20,3.10871
8/20/2017 12:25,3.31579
8/20/2017 12:30,3.4787
8/20/2017 12:35,3.62843
8/20/2017 12:40,3.76528
8/20/2017 12:45,3.86855
8/20/2017 12:50,3.91946
8/20/2017 12:55,3.90899
8/20/2017 13:00,3.84189
8/20/2017 13:05,3.73685
8/20/2017 13:10,3.62263
8/20/2017 13:15,3.5305
8/20/2017 13:20,3.48257
8/20/2017 13:25,3.47644
8/20/2017 13:30,3.49527
8/20/2017 13:35,3.57774
8/20/2017 13:40,3.72768
8/20/2017 13:45,3.90983
8/20/2017 13:50,4.07475
8/20/2017 13:55,4.17737
8/20/2017 14:00,4.1892
8/20/2017 14:05,4.10413
8/20/2017 14:10,3.9379
8/20/2017 14:15,3.72123
8/20/2017 14:20,3.48653
8/20/2017 14:25,3.25972
8/20/2017 14:30,3.0872
8/20/2017 14:35,3.00435
8/20/2017 14:40,3.02183
8/20/2017 14:45,3.12702
8/20/2017 14:50,3.28796
8/20/2017 14:55,3.45982
8/20/2017 15:00,3.59396
8/20/2017 15:05,3.64945
8/20/2017 15:10,3.60717
8/20/2017 15:15,3.48646
8/20/2017 15:20,3.3403
8/20/2017 15:25,3.17188
8/20/2017 15:30,2.99615
8/20/2017 15:35,2.8487
8/20/2017 15:40,2.76481
8/20/2017 15:45,2.76548
8/20/2017 15:50,2.85037
8/20/2017 15:55,2.99763
8/20/2017 16:00,3.17074
8/20/2017 16:05,3.33224
8/20/2017 16:10,3.46441
8/20/2017 16:15,3.57439
8/20/2017 16:20,3.61828
8/20/2017 16:25,3.5713
8/20/2017 16:30,3.44833
8/20/2017 16:35,3.28695
8/20/2017 16:40,3.13305
8/20/2017 16:45,3.0294
8/20/2017 16:50,3.00679
8/20/2017 16:55,3.07811
8/20/2017 17:00,3.23504
8/20/2017 17:05,3.44762
8/20/2017 17:10,3.67991
8/20/2017 17:15,3.93973
8/20/2017 17:20,4.20475
8/20/2017 17:25,4.42274
8/20/2017 17:30,4.54255
8/20/2017 17:35,4.53476
8/20/2017 17:40,4.40193
8/20/2017 17:45,4.17867
8/20/2017 17:50,3.9212
8/20/2017 17:55,3.68671
8/20/2017 18:00,3.50231
8/20/2017 18:05,3.34522
8/20/2017 18:10,3.24034
8/20/2017 18:15,3.21795
8/20/2017 18:20,3.27786
8/20/2017 18:25,3.39798
8/20/2017 18:30,3.5429
8/20/2017 18:35,3.67228
8/20/2017 18:40,3.749
8/20/2017 18:45,3.74722
8/20/2017 18:50,3.66023
8/20/2017 18:55,3.50808
8/20/2017 19:00,3.33281
8/20/2017 19:05,3.13628
8/20/2017 19:10,2.93325
8/20/2017 19:15,2.763
8/20/2017 19:20,2.66535
8/20/2017 19:25,2.66433
8/20/2017 19:30,2.75977
8/20/2017 19:35,2.92681
8/20/2017 19:40,3.1233
8/20/2017 19:45,3.30509
8/20/2017 19:50,3.44923
8/20/2017 19:55,3.56995
8/20/2017 20:00,3.63936
8/20/2017 20:05,3.62905
8/20/2017 20:10,3.54477
8/20/2017 20:15,3.41392
8/20/2017 20:20,3.27443
8/20/2017 20:25,3.16506
8/20/2017 20:30,3.11749
8/20/2017 20:35,3.1498
8/20/2017 20:40,3.26172
8/20/2017 20:45,3.43135
8/20/2017 20:50,3.62617
8/20/2017 20:55,3.87483
8/20/2017 21:00,4.17331
8/20/2017 21:05,4.46335
8/20/2017 21:10,4.67381
8/20/2017 21:15,4.75019
8/20/2017 21:20,4.6721
8/20/2017 21:25,4.45844
8/20/2017 21:30,4.16042
8/20/2017 21:35,3.84242
8/20/2017 21:40,3.55066
8/20/2017 21:45,3.28022
8/20/2017 21:50,3.04397
8/20/2017 21:55,2.88311
8/20/2017 22:00,2.82459
8/20/2017 22:05,2.87381
8/20/2017 22:10,3.01257
8/20/2017 22:15,3.20172
8/20/2017 22:20,3.38876
8/20/2017 22:25,3.52009
8/20/2017 22:30,3.55817
8/20/2017 22:35,3.50342
8/20/2017 22:40,3.41674
8/20/2017 22:45,3.37515
8/20/2017 22:50,3.40683
8/20/2017 22:55,3.50344
8/20/2017 23:00,3.63553
8/20/2017 23:05,3.76526
8/20/2017 23:10,3.85665
8/20/2017 23:15,3.88314
8/20/2017 23:20,3.8327
8/20/2017 23:25,3.71032
8/20/2017 23:30,3.53799
8/20/2017 23:35,3.35361
8/20/2017 23:40,3.2137
8/20/2017 23:45,3.15748
8/20/2017 23:50,3.1927
8/20/2017 23:55,3.3026
8/21/2017 0:00,3.45361
8/21/2017 0:05,3.60347
8/21/2017 0:10,3.70985
8/21/2017 0:15,3.73936
8/21/2017 0:20,3.67714
8/21/2017 0:25,3.53678
8/21/2017 0:30,3.36734
8/21/2017 0:35,3.21411
8/21/2017 0:40,3.10314
8/21/2017 0:45,3.05335
8/21/2017 0:50,3.07131
8/21/2017 0:55,3.14888
8/21/2017 1:00,3.26397
8/21/2017 1:05,3.38476
8/21/2017 1:10,3.477
8/21/2017 1:15,3.51471
8/21/2017 1:20,3.49412
8/21/2017 1:25,3.44874
8/21/2017 1:30,3.42366
8/21/2017 1:35,3.43546
8/21/2017 1:40,3.48135
8/21/2017 1:45,3.5472
8/21/2017 1:50,3.61403
8/21/2017 1:55,3.66329
8/21/2017 2:00,3.68081
8/21/2017 2:05,3.65954
8/21/2017 2:10,3.60103
8/21/2017 2:15,3.51561
8/21/2017 2:20,3.42163
8/21/2017 2:25,3.34472
8/21/2017 2:30,3.30437
8/21/2017 2:35,3.30719
8/21/2017 2:40,3.34861
8/21/2017 2:45,3.41536
8/21/2017 2:50,3.48866
8/21/2017 2:55,3.54795
8/21/2017 3:00,3.57536
8/21/2017 3:05,3.56073
8/21/2017 3:10,3.50733
8/21/2017 3:15,3.43588
8/21/2017 3:20,3.35325
8/21/2017 3:25,3.26001
8/21/2017 3:30,3.17241
8/21/2017 3:35,3.1108
8/21/2017 3:40,3.09059
8/21/2017 3:45,3.11693
8/21/2017 3:50,3.18305
8/21/2017 3:55,3.27238
8/21/2017 4:00,3.36431
8/21/2017 4:05,3.44367
8/21/2017 4:10,3.51235
8/21/2017 4:15,3.5691
8/21/2017 4:20,3.60023
8/21/2017 4:25,3.60044
8/21/2017 4:30,3.57246
8/21/2017 4:35,3.52544
8/21/2017 4:40,3.47263
8/21/2017 4:45,3.42882
8/21/2017 4:50,3.40712
8/21/2017 4:55,3.41534
8/21/2017 5:00,3.45187
8/21/2017 5:05,3.50009
8/21/2017 5:10,3.51295
8/21/2017 5:15,3.45806
8/21/2017 5:20,3.34427
8/21/2017 5:25,3.20368
8/21/2017 5:30,3.0759
8/21/2017 5:35,2.99625
8/21/2017 5:40,2.98768
8/21/2017 5:45,3.05671
8/21/2017 5:50,3.19314
8/21/2017 5:55,3.3736
8/21/2017 6:00,3.56937
8/21/2017 6:05,3.76021
8/21/2017 6:10,3.92389
8/21/2017 6:15,4.03271
8/21/2017 6:20,4.06621
8/21/2017 6:25,4.0196
8/21/2017 6:30,3.90691
8/21/2017 6:35,3.75903
8/21/2017 6:40,3.61648
8/21/2017 6:45,3.51711
8/21/2017 6:50,3.4785
8/21/2017 6:55,3.47678
8/21/2017 7:00,3.4759
8/21/2017 7:05,3.47193
8/21/2017 7:10,3.46545
8/21/2017 7:15,3.4582
8/21/2017 7:20,3.45218
8/21/2017 7:25,3.44904
8/21/2017 7:30,3.44969
8/21/2017 7:35,3.45416
8/21/2017 7:40,3.46164
8/21/2017 7:45,3.47084
8/21/2017 7:50,3.48183
8/21/2017 7:55,3.52987
8/21/2017 8:00,3.65016
8/21/2017 8:05,3.82524
8/21/2017 8:10,4.00983
8/21/2017 8:15,4.15359
8/21/2017 8:20,4.21727
8/21/2017 8:25,4.18221
8/21/2017 8:30,4.05335
8/21/2017 8:35,3.85551
8/21/2017 8:40,3.62317
8/21/2017 8:45,3.38371
8/21/2017 8:50,3.15008
8/21/2017 8:55,2.94755
8/21/2017 9:00,2.80986
8/21/2017 9:05,2.76268
8/21/2017 9:10,2.81317
8/21/2017 9:15,2.94571
8/21/2017 9:20,3.12393
8/21/2017 9:25,3.29892
8/21/2017 9:30,3.4238
8/21/2017 9:35,3.47437
8/21/2017 9:40,3.47522
8/21/2017 9:45,3.47283
8/21/2017 9:50,3.47339
8/21/2017 9:55,3.47692
8/21/2017 10:00,3.48238
8/21/2017 10:05,3.48816
8/21/2017 10:10,3.49267
8/21/2017 10:15,3.49463
8/21/2017 10:20,3.49335
8/21/2017 10:25,3.48885
8/21/2017 10:30,3.48189
8/21/2017 10:35,3.47451
8/21/2017 10:40,3.50213
8/21/2017 10:45,3.60896
8/21/2017 10:50,3.78276
8/21/2017 10:55,3.97843
8/21/2017 11:00,4.14216
8/21/2017 11:05,4.22913
8/21/2017 11:10,4.21442
8/21/2017 11:15,4.09743
8/21/2017 11:20,3.89967
8/21/2017 11:25,3.65588
8/21/2017 11:30,3.39827
8/21/2017 11:35,3.12295
8/21/2017 11:40,2.82618
8/21/2017 11:45,2.55228
8/21/2017 11:50,2.36053
8/21/2017 11:55,2.29675
8/21/2017 12:00,2.37617
8/21/2017 12:05,2.57757
8/21/2017 12:10,2.84871
8/21/2017 12:15,3.12306
8/21/2017 12:20,3.34778
8/21/2017 12:25,3.52248
8/21/2017 12:30,3.68635
8/21/2017 12:35,3.82794
8/21/2017 12:40,3.92402
8/21/2017 12:45,3.95721
8/21/2017 12:50,3.92288
8/21/2017 12:55,3.83193
8/21/2017 13:00,3.70941
8/21/2017 13:05,3.5891
8/21/2017 13:10,3.50386
8/21/2017 13:15,3.472
8/21/2017 13:20,3.47981
8/21/2017 13:25,3.51486
8/21/2017 13:30,3.6063
8/21/2017 13:35,3.74543
8/21/2017 13:40,3.8975
8/21/2017 13:45,4.02124
8/21/2017 13:50,4.08294
8/21/2017 13:55,4.06502
8/21/2017 14:00,3.96923
8/21/2017 14:05,3.81428
8/21/2017 14:10,3.6281
8/21/2017 14:15,3.43444
8/21/2017 14:20,3.22395
8/21/2017 14:25,2.98068
8/21/2017 14:30,2.73724
8/21/2017 14:35,2.54686
8/21/2017 14:40,2.45623
8/21/2017 14:45,2.48826
8/21/2017 14:50,2.63459
8/21/2017 14:55,2.85799
8/21/2017 15:00,3.10453
8/21/2017 15:05,3.32565
8/21/2017 15:10,3.50985
8/21/2017 15:15,3.67095
8/21/2017 15:20,3.77356
8/21/2017 15:25,3.79618
8/21/2017 15:30,3.74058
8/21/2017 15:35,3.627
8/21/2017 15:40,3.48829
8/21/2017 15:45,3.36303
8/21/2017 15:50,3.28766
8/21/2017 15:55,3.28755
8/21/2017 16:00,3.36707
8/21/2017 16:05,3.49877
8/21/2017 16:10,3.65494
8/21/2017 16:15,3.85344
8/21/2017 16:20,4.07122
8/21/2017 16:25,4.25987
8/21/2017 16:30,4.37187
8/21/2017 16:35,4.37806
8/21/2017 16:40,4.27635
8/21/2017 16:45,4.09173
8/21/2017 16:50,3.86752
8/21/2017 16:55,3.64786
8/21/2017 17:00,3.45145
8/21/2017 17:05,3.24643
8/21/2017 17:10,3.00806
8/21/2017 17:15,2.76521
8/21/2017 17:20,2.57001
8/21/2017 17:25,2.47014
8/21/2017 17:30,2.49082
8/21/2017 17:35,2.62662
8/21/2017 17:40,2.84292
8/21/2017 17:45,3.08714
8/21/2017 17:50,3.30968
8/21/2017 17:55,3.49458
8/21/2017 18:00,3.65789
8/21/2017 18:05,3.76691
8/21/2017 18:10,3.79809
8/21/2017 18:15,3.75098
8/21/2017 18:20,3.64377
