date,value
8/20/2017 12:35,10.11951
8/20/2017 12:40,10.27369
8/20/2017 12:45,10.65207
8/20/2017 12:50,11.14494
8/20/2017 12:55,11.61531
8/20/2017 13:00,11.92727
8/20/2017 13:05,11.9807
8/20/2017 13:10,11.75228
8/20/2017 13:15,11.34227
8/20/2017 13:20,10.91397
8/20/2017 13:25,10.52687
8/20/2017 13:30,10.24226
8/20/2017 13:35,10.11367
8/20/2017 13:40,10.16428
8/20/2017 13:45,10.37607
8/20/2017 13:50,10.69072
8/20/2017 13:55,11.02225
8/20/2017 14:00,11.28149
8/20/2017 14:05,11.41227
8/20/2017 14:10,11.43951
8/20/2017 14:15,11.52063
8/20/2017 14:20,11.79855
8/20/2017 14:25,12.25485
8/20/2017 14:30,12.77562
8/20/2017 14:35,13.21881
8/20/2017 14:40,13.46333
8/20/2017 14:45,13.44018
8/20/2017 14:50,13.1453
8/20/2017 14:55,12.6344
8/20/2017 15:00,11.99962
8/20/2017 15:05,11.3281
8/20/2017 15:10,10.66328
8/20/2017 15:15,10.06498
8/20/2017 15:20,9.62723
8/20/2017 15:25,9.431
8/20/2017 15:30,9.51044
8/20/2017 15:35,9.8368
8/20/2017 15:40,10.31995
8/20/2017 15:45,10.82753
8/20/2017 15:50,11.22176
8/20/2017 15:55,11.41387
8/20/2017 16:00,11.43595
8/20/2017 16:05,11.38868
8/20/2017 16:10,11.21543
8/20/2017 16:15,10.9231
8/20/2017 16:20,10.58364
8/20/2017 16:25,10.28957
8/20/2017 16:30,10.12122
8/20/2017 16:35,10.12585
8/20/2017 16:40,10.30854
8/20/2017 16:45,10.63492
8/20/2017 16:50,11.0457
8/20/2017 16:55,11.48301
8/20/2017 17:00,11.96616
8/20/2017 17:05,12.57305
8/20/2017 17:10,13.23856
8/20/2017 17:15,13.81732
8/20/2017 17:20,14.16456
8/20/2017 17:25,14.19026
8/20/2017 17:30,13.88659
8/20/2017 17:35,13.32867
8/20/2017 17:40,12.64865
8/20/2017 17:45,11.98307
8/20/2017 17:50,11.39357
8/20/2017 17:55,10.78526
8/20/2017 18:00,10.06941
8/20/2017 18:05,9.32542
8/20/2017 18:10,8.7114
8/20/2017 18:15,8.37736
8/20/2017 18:20,8.40803
8/20/2017 18:25,8.79538
8/20/2017 18:30,9.44091
8/20/2017 18:35,10.18761
8/20/2017 18:40,10.88157
8/20/2017 18:45,11.46339
8/20/2017 18:50,12.06112
8/20/2017 18:55,12.80085
8/20/2017 19:00,13.60988
8/20/2017 19:05,14.31493
8/20/2017 19:10,14.74113
8/20/2017 19:15,14.77856
8/20/2017 19:20,14.41652
8/20/2017 19:25,13.74526
8/20/2017 19:30,12.92541
8/20/2017 19:35,12.12501
8/20/2017 19:40,11.42408
8/20/2017 19:45,10.77111
8/20/2017 19:50,10.22426
8/20/2017 19:55,9.87741
8/20/2017 20:00,9.78739
8/20/2017 20:05,9.95726
8/20/2017 20:10,10.33216
8/20/2017 20:15,10.80781
8/20/2017 20:20,11.25163
8/20/2017 20:25,11.53648
8/20/2017 20:30,11.58705
8/20/2017 20:35,11.4388
8/20/2017 20:40,11.29601
8/20/2017 20:45,11.38328
8/20/2017 20:50,11.7409
8/20/2017 20:55,12.27689
8/20/2017 21:00,12.839
8/20/2017 21:05,13.27095
8/20/2017 21:10,13.45267
8/20/2017 21:15,13.32475
8/20/2017 21:20,12.89695
8/20/2017 21:25,12.24093
8/20/2017 21:30,11.46697
8/20/2017 21:35,10.71033
8/20/2017 21:40,10.16091
8/20/2017 21:45,9.93931
8/20/2017 21:50,10.06808
8/20/2017 21:55,10.48581
8/20/2017 22:00,11.06758
8/20/2017 22:05,11.65144
8/20/2017 22:10,12.07107
8/20/2017 22:15,12.1946
8/20/2017 22:20,11.96961
8/20/2017 22:25,11.47418
8/20/2017 22:30,10.95785
8/20/2017 22:35,10.68761
8/20/2017 22:40,10.76288
8/20/2017 22:45,11.14611
8/20/2017 22:50,11.71418
8/20/2017 22:55,12.30387
8/20/2017 23:00,12.75123
8/20/2017 23:05,12.92492
8/20/2017 23:10,12.75357
8/20/2017 23:15,12.24704
8/20/2017 23:20,11.51174
8/20/2017 23:25,10.73337
8/20/2017 23:30,10.04548
8/20/2017 23:35,9.55863
8/20/2017 23:40,9.35681
8/20/2017 23:45,9.46763
8/20/2017 23:50,9.84947
8/20/2017 23:55,10.39552
8/21/2017 0:00,10.95483
8/21/2017 0:05,11.3702
8/21/2017 0:10,11.53306
8/21/2017 0:15,11.45532
8/21/2017 0:20,11.27114
8/21/2017 0:25,10.89815
8/21/2017 0:30,10.32181
8/21/2017 0:35,9.66723
8/21/2017 0:40,9.10658
8/21/2017 0:45,8.79112
8/21/2017 0:50,8.80771
8/21/2017 0:55,9.16008
8/21/2017 1:00,9.77472
8/21/2017 1:05,10.5314
8/21/2017 1:10,11.31838
8/21/2017 1:15,12.09352
8/21/2017 1:20,12.7999
8/21/2017 1:25,13.33092
8/21/2017 1:30,13.59319
8/21/2017 1:35,13.54349
8/21/2017 1:40,13.20737
8/21/2017 1:45,12.67929
8/21/2017 1:50,12.10456
8/21/2017 1:55,11.64281
8/21/2017 2:00,11.41324
8/21/2017 2:05,11.42138
8/21/2017 2:10,11.49101
8/21/2017 2:15,11.43601
8/21/2017 2:20,11.21613
8/21/2017 2:25,10.88223
8/21/2017 2:30,10.52777
8/21/2017 2:35,10.25119
8/21/2017 2:40,10.12895
8/21/2017 2:45,10.19932
8/21/2017 2:50,10.4568
8/21/2017 2:55,10.85733
8/21/2017 3:00,11.33415
8/21/2017 3:05,11.83412
8/21/2017 3:10,12.36587
8/21/2017 3:15,12.88194
8/21/2017 3:20,13.28491
8/21/2017 3:25,13.48409
8/21/2017 3:30,13.43295
8/21/2017 3:35,13.147
8/21/2017 3:40,12.70212
8/21/2017 3:45,12.21333
8/21/2017 3:50,11.79403
8/21/2017 3:55,11.49569
8/21/2017 4:00,11.26818
8/21/2017 4:05,11.18827
8/21/2017 4:10,11.32786
8/21/2017 4:15,11.65099
8/21/2017 4:20,12.06145
8/21/2017 4:25,12.44274
8/21/2017 4:30,12.68914
8/21/2017 4:35,12.72806
8/21/2017 4:40,12.53339
8/21/2017 4:45,12.13021
8/21/2017 4:50,11.59046
8/21/2017 4:55,11.02055
8/21/2017 5:00,10.5401
8/21/2017 5:05,10.24334
8/21/2017 5:10,10.17823
8/21/2017 5:15,10.34043
8/21/2017 5:20,10.67552
8/21/2017 5:25,11.08934
8/21/2017 5:30,11.46635
8/21/2017 5:35,11.69626
8/21/2017 5:40,11.70868
8/21/2017 5:45,11.51593
8/21/2017 5:50,11.24986
8/21/2017 5:55,11.03534
8/21/2017 6:00,10.92274
8/21/2017 6:05,10.92918
8/21/2017 6:10,11.04255
8/21/2017 6:15,11.22694
8/21/2017 6:20,11.43064
8/21/2017 6:25,11.59644
8/21/2017 6:30,11.6743
8/21/2017 6:35,11.63649
8/21/2017 6:40,11.49502
8/21/2017 6:45,11.32867
8/21/2017 6:50,11.31378
8/21/2017 6:55,11.53509
8/21/2017 7:00,11.94512
8/21/2017 7:05,12.42694
8/21/2017 7:10,12.84524
8/21/2017 7:15,13.08441
8/21/2017 7:20,13.07369
8/21/2017 7:25,12.79934
8/21/2017 7:30,12.30385
8/21/2017 7:35,11.67219
8/21/2017 7:40,10.99921
8/21/2017 7:45,10.32104
8/21/2017 7:50,9.70416
8/21/2017 7:55,9.2581
8/21/2017 8:00,9.07581
8/21/2017 8:05,9.19458
8/21/2017 8:10,9.57878
8/21/2017 8:15,10.1245
8/21/2017 8:20,10.68598
8/21/2017 8:25,11.12397
8/21/2017 8:30,11.37585
8/21/2017 8:35,11.54356
8/21/2017 8:40,11.83757
8/21/2017 8:45,12.31274
8/21/2017 8:50,12.88091
8/21/2017 8:55,13.39661
8/21/2017 9:00,13.72153
8/21/2017 9:05,13.76732
8/21/2017 9:10,13.51658
8/21/2017 9:15,13.02225
8/21/2017 9:20,12.38515
8/21/2017 9:25,11.70985
8/21/2017 9:30,11.02953
8/21/2017 9:35,10.19607
8/21/2017 9:40,9.18501
8/21/2017 9:45,8.17669
8/21/2017 9:50,7.4127
8/21/2017 9:55,7.08909
8/21/2017 10:00,7.29112
8/21/2017 10:05,7.9698
8/21/2017 10:10,8.96012
8/21/2017 10:15,10.04095
8/21/2017 10:20,11.0366
8/21/2017 10:25,11.93647
8/21/2017 10:30,12.63603
8/21/2017 10:35,12.93078
8/21/2017 10:40,12.7727
8/21/2017 10:45,12.24049
8/21/2017 10:50,11.49858
8/21/2017 10:55,10.75521
8/21/2017 11:00,10.2196
8/21/2017 11:05,10.05807
8/21/2017 11:10,10.34928
8/21/2017 11:15,11.0385
8/21/2017 11:20,11.89467
8/21/2017 11:25,12.59865
8/21/2017 11:30,12.9546
8/21/2017 11:35,12.90192
8/21/2017 11:40,12.49015
8/21/2017 11:45,11.85047
8/21/2017 11:50,11.16313
8/21/2017 11:55,10.62081
8/21/2017 12:00,10.38776
8/21/2017 12:05,10.55499
8/21/2017 12:10,11.09121
8/21/2017 12:15,11.79563
8/21/2017 12:20,12.41601
8/21/2017 12:25,12.81178
8/21/2017 12:30,12.91465
8/21/2017 12:35,12.72696
8/21/2017 12:40,12.31565
8/21/2017 12:45,11.79771
8/21/2017 12:50,11.31737
8/21/2017 12:55,11.01474
8/21/2017 13:00,10.98616
8/21/2017 13:05,11.23613
8/21/2017 13:10,11.63146
8/21/2017 13:15,12.10491
8/21/2017 13:20,12.67148
8/21/2017 13:25,13.23746
8/21/2017 13:30,13.67055
8/21/2017 13:35,13.86096
8/21/2017 13:40,13.75915
8/21/2017 13:45,13.39031
8/21/2017 13:50,12.84553
8/21/2017 13:55,12.24971
8/21/2017 14:00,11.70612
8/21/2017 14:05,11.226
8/21/2017 14:10,10.87735
8/21/2017 14:15,10.80832
8/21/2017 14:20,11.03592
8/21/2017 14:25,11.48045
8/21/2017 14:30,12.00918
8/21/2017 14:35,12.47415
8/21/2017 14:40,12.74423
8/21/2017 14:45,12.73128
8/21/2017 14:50,12.41058
8/21/2017 14:55,11.83533
8/21/2017 15:00,11.14487
8/21/2017 15:05,10.52964
8/21/2017 15:10,10.13346
8/21/2017 15:15,10.0271
8/21/2017 15:20,10.20896
8/21/2017 15:25,10.61286
8/21/2017 15:30,11.12329
8/21/2017 15:35,11.59822
8/21/2017 15:40,11.89934
8/21/2017 15:45,11.92977
8/21/2017 15:50,11.67925
8/21/2017 15:55,11.26949
8/21/2017 16:00,10.73418
8/21/2017 16:05,9.99956
8/21/2017 16:10,9.17667
8/21/2017 16:15,8.46191
8/21/2017 16:20,8.04106
8/21/2017 16:25,8.02611
8/21/2017 16:30,8.425
8/21/2017 16:35,9.14415
8/21/2017 16:40,10.02389
8/21/2017 16:45,10.90668
8/21/2017 16:50,11.734
8/21/2017 16:55,12.44851
8/21/2017 17:00,12.87358
8/21/2017 17:05,12.92853
8/21/2017 17:10,12.63393
8/21/2017 17:15,12.09068
8/21/2017 17:20,11.4538
8/21/2017 17:25,10.90079
8/21/2017 17:30,10.59463
8/21/2017 17:35,10.64144
8/21/2017 17:40,11.0427
8/21/2017 17:45,11.64491
8/21/2017 17:50,12.25778
8/21/2017 17:55,12.8082
8/21/2017 18:00,13.20649
8/21/2017 18:05,13.37625
8/21/2017 18:10,13.28659
8/21/2017 18:15,12.9671
8/21/2017 18:20,12.50538
