date,value
8/19/2017 7:50,8.25585
8/19/2017 7:55,8.3793
8/19/2017 8:00,8.67981
8/19/2017 8:05,9.14599
8/19/2017 8:10,9.66723
8/19/2017 8:15,10.10361
8/19/2017 8:20,10.33667
8/19/2017 8:25,10.30127
8/19/2017 8:30,9.99828
8/19/2017 8:35,9.48835
8/19/2017 8:40,8.86656
8/19/2017 8:45,8.21814
8/19/2017 8:50,7.57565
8/19/2017 8:55,6.98724
8/19/2017 9:00,6.54193
8/19/2017 9:05,6.32148
8/19/2017 9:10,6.36563
8/19/2017 9:15,6.6545
8/19/2017 9:20,7.10791
8/19/2017 9:25,7.60186
8/19/2017 9:30,8.00188
8/19/2017 9:35,8.21353
8/19/2017 9:40,8.24994
8/19/2017 9:45,8.2724
8/19/2017 9:50,8.40064
8/19/2017 9:55,8.6396
8/19/2017 10:00,8.93211
8/19/2017 10:05,9.19841
8/19/2017 10:10,9.36566
8/19/2017 10:15,9.38735
8/19/2017 10:20,9.25272
8/19/2017 10:25,8.98609
8/19/2017 10:30,8.6362
8/19/2017 10:35,8.25545
8/19/2017 10:40,7.82953
8/19/2017 10:45,7.23861
8/19/2017 10:50,6.52134
8/19/2017 10:55,5.8325
8/19/2017 11:00,5.34691
8/19/2017 11:05,5.19233
8/19/2017 11:10,5.4115
8/19/2017 11:15,5.95319
8/19/2017 11:20,6.69228
8/19/2017 11:25,7.479
8/19/2017 11:30,8.21715
8/19/2017 11:35,8.91876
8/19/2017 11:40,9.523
8/19/2017 11:45,9.92898
8/19/2017 11:50,10.06827
8/19/2017 11:55,9.9269
8/19/2017 12:00,9.55321
8/19/2017 12:05,9.05138
8/19/2017 12:10,8.56061
8/19/2017 12:15,8.2201
8/19/2017 12:20,8.11974
8/19/2017 12:25,8.23643
8/19/2017 12:30,8.37865
8/19/2017 12:35,8.34762
8/19/2017 12:40,8.09931
8/19/2017 12:45,7.69706
8/19/2017 12:50,7.256
8/19/2017 12:55,6.89924
8/19/2017 13:00,6.72568
8/19/2017 13:05,6.78969
8/19/2017 13:10,7.0924
8/19/2017 13:15,7.58477
8/19/2017 13:20,8.18239
8/19/2017 13:25,8.82736
8/19/2017 13:30,9.58939
8/19/2017 13:35,10.41155
8/19/2017 13:40,11.12822
8/19/2017 13:45,11.56662
8/19/2017 13:50,11.61584
8/19/2017 13:55,11.26333
8/19/2017 14:00,10.59885
8/19/2017 14:05,9.78583
8/19/2017 14:10,9.00018
8/19/2017 14:15,8.33654
8/19/2017 14:20,7.6962
8/19/2017 14:25,6.91884
8/19/2017 14:30,6.05098
8/19/2017 14:35,5.26686
8/19/2017 14:40,4.75706
8/19/2017 14:45,4.65181
8/19/2017 14:50,4.97886
8/19/2017 14:55,5.656
8/19/2017 15:00,6.51826
8/19/2017 15:05,7.3796
8/19/2017 15:10,8.12939
8/19/2017 15:15,8.85057
8/19/2017 15:20,9.69873
8/19/2017 15:25,10.62192
8/19/2017 15:30,11.43835
8/19/2017 15:35,11.95243
8/19/2017 15:40,12.03439
8/19/2017 15:45,11.66338
8/19/2017 15:50,10.93403
8/19/2017 15:55,10.02653
8/19/2017 16:00,9.14016
8/19/2017 16:05,8.39032
8/19/2017 16:10,7.70335
8/19/2017 16:15,7.02525
8/19/2017 16:20,6.43567
8/19/2017 16:25,6.04254
8/19/2017 16:30,5.9269
8/19/2017 16:35,6.10934
8/19/2017 16:40,6.53769
8/19/2017 16:45,7.09601
8/19/2017 16:50,7.63496
8/19/2017 16:55,8.02331
8/19/2017 17:00,8.22078
8/19/2017 17:05,8.35464
8/19/2017 17:10,8.5775
8/19/2017 17:15,8.90411
8/19/2017 17:20,9.26841
8/19/2017 17:25,9.57679
8/19/2017 17:30,9.74686
8/19/2017 17:35,9.73224
8/19/2017 17:40,9.53321
8/19/2017 17:45,9.19321
8/19/2017 17:50,8.78134
8/19/2017 17:55,8.36065
8/19/2017 18:00,7.95656
8/19/2017 18:05,7.63762
8/19/2017 18:10,7.47793
8/19/2017 18:15,7.50092
8/19/2017 18:20,7.68483
8/19/2017 18:25,7.97216
8/19/2017 18:30,8.28251
8/19/2017 18:35,8.52857
8/19/2017 18:40,8.63556
8/19/2017 18:45,8.5639
8/19/2017 18:50,8.33523
8/19/2017 18:55,8.0493
8/19/2017 19:00,7.7774
8/19/2017 19:05,7.55661
8/19/2017 19:10,7.42572
8/19/2017 19:15,7.40882
8/19/2017 19:20,7.50541
8/19/2017 19:25,7.68782
8/19/2017 19:30,7.90614
8/19/2017 19:35,8.10041
8/19/2017 19:40,8.22026
8/19/2017 19:45,8.25193
8/19/2017 19:50,8.23103
8/19/2017 19:55,8.07337
8/19/2017 20:00,7.72056
8/19/2017 20:05,7.24219
8/19/2017 20:10,6.76598
8/19/2017 20:15,6.42214
8/19/2017 20:20,6.30497
8/19/2017 20:25,6.45152
8/19/2017 20:30,6.83741
8/19/2017 20:35,7.38986
8/19/2017 20:40,8.01773
8/19/2017 20:45,8.65861
8/19/2017 20:50,9.29081
8/19/2017 20:55,9.84587
8/19/2017 21:00,10.22618
8/19/2017 21:05,10.35541
8/19/2017 21:10,10.21038
8/19/2017 21:15,9.83384
8/19/2017 21:20,9.32813
8/19/2017 21:25,8.82972
8/19/2017 21:30,8.46474
8/19/2017 21:35,8.28532
8/19/2017 21:40,8.20097
8/19/2017 21:45,8.12973
8/19/2017 21:50,8.08223
8/19/2017 21:55,8.06647
8/19/2017 22:00,8.08339
8/19/2017 22:05,8.12672
8/19/2017 22:10,8.18419
8/19/2017 22:15,8.23982
8/19/2017 22:20,8.27757
8/19/2017 22:25,8.28606
8/19/2017 22:30,8.26472
8/19/2017 22:35,8.2313
8/19/2017 22:40,8.22313
8/19/2017 22:45,8.25968
8/19/2017 22:50,8.33412
8/19/2017 22:55,8.42526
8/19/2017 23:00,8.50741
8/19/2017 23:05,8.55788
8/19/2017 23:10,8.56202
8/19/2017 23:15,8.5158
8/19/2017 23:20,8.42603
8/19/2017 23:25,8.30811
8/19/2017 23:30,8.18837
8/19/2017 23:35,8.19111
8/19/2017 23:40,8.41062
8/19/2017 23:45,8.80846
8/19/2017 23:50,9.27414
8/19/2017 23:55,9.67747
8/20/2017 0:00,9.9073
8/20/2017 0:05,9.8967
8/20/2017 0:10,9.63445
8/20/2017 0:15,9.16304
8/20/2017 0:20,8.56301
8/20/2017 0:25,7.9289
8/20/2017 0:30,7.42576
8/20/2017 0:35,7.20995
8/20/2017 0:40,7.31938
8/20/2017 0:45,7.69879
8/20/2017 0:50,8.23045
8/20/2017 0:55,8.76495
8/20/2017 1:00,9.15222
8/20/2017 1:05,9.27263
8/20/2017 1:10,9.06832
8/20/2017 1:15,8.57465
8/20/2017 1:20,7.94295
8/20/2017 1:25,7.26067
8/20/2017 1:30,6.55453
8/20/2017 1:35,5.94245
8/20/2017 1:40,5.55894
8/20/2017 1:45,5.4949
8/20/2017 1:50,5.76375
8/20/2017 1:55,6.29389
8/20/2017 2:00,6.94765
8/20/2017 2:05,7.56646
8/20/2017 2:10,8.04252
8/20/2017 2:15,8.40961
8/20/2017 2:20,8.71491
8/20/2017 2:25,8.88732
8/20/2017 2:30,8.89563
8/20/2017 2:35,8.75274
8/20/2017 2:40,8.50604
8/20/2017 2:45,8.22547
8/20/2017 2:50,7.98932
8/20/2017 2:55,7.8678
8/20/2017 3:00,7.90427
8/20/2017 3:05,8.09425
8/20/2017 3:10,8.36108
8/20/2017 3:15,8.53154
8/20/2017 3:20,8.47852
8/20/2017 3:25,8.204
8/20/2017 3:30,7.79111
8/20/2017 3:35,7.35939
8/20/2017 3:40,7.02885
8/20/2017 3:45,6.89309
8/20/2017 3:50,7.00121
8/20/2017 3:55,7.34872
8/20/2017 4:00,7.87735
8/20/2017 4:05,8.48606
8/20/2017 4:10,9.12539
8/20/2017 4:15,9.76895
8/20/2017 4:20,10.31379
8/20/2017 4:25,10.64434
8/20/2017 4:30,10.68492
8/20/2017 4:35,10.42908
8/20/2017 4:40,9.94578
8/20/2017 4:45,9.36238
8/20/2017 4:50,8.82444
8/20/2017 4:55,8.43236
8/20/2017 5:00,8.1594
8/20/2017 5:05,7.99284
8/20/2017 5:10,8.05215
8/20/2017 5:15,8.33915
8/20/2017 5:20,8.76854
8/20/2017 5:25,9.21625
8/20/2017 5:30,9.55781
8/20/2017 5:35,9.69682
8/20/2017 5:40,9.58357
8/20/2017 5:45,9.22371
8/20/2017 5:50,8.67706
8/20/2017 5:55,8.04665
8/20/2017 6:00,7.46516
8/20/2017 6:05,7.05742
8/20/2017 6:10,6.89725
8/20/2017 6:15,6.99878
8/20/2017 6:20,7.31795
8/20/2017 6:25,7.7622
8/20/2017 6:30,8.20826
8/20/2017 6:35,8.52822
8/20/2017 6:40,8.62361
8/20/2017 6:45,8.46778
8/20/2017 6:50,8.15405
8/20/2017 6:55,7.76177
8/20/2017 7:00,7.24436
8/20/2017 7:05,6.67201
8/20/2017 7:10,6.17702
8/20/2017 7:15,5.8862
8/20/2017 7:20,5.87612
8/20/2017 7:25,6.15143
8/20/2017 7:30,6.64596
8/20/2017 7:35,7.24691
8/20/2017 7:40,7.84182
8/20/2017 7:45,8.38819
8/20/2017 7:50,8.92667
8/20/2017 7:55,9.4292
8/20/2017 8:00,9.81711
8/20/2017 8:05,10.01462
8/20/2017 8:10,9.98218
8/20/2017 8:15,9.73358
8/20/2017 8:20,9.33698
8/20/2017 8:25,8.89972
8/20/2017 8:30,8.53691
8/20/2017 8:35,8.32398
8/20/2017 8:40,8.23363
8/20/2017 8:45,8.18283
8/20/2017 8:50,8.19709
8/20/2017 8:55,8.28059
8/20/2017 9:00,8.40915
8/20/2017 9:05,8.54561
8/20/2017 9:10,8.65197
8/20/2017 9:15,8.69841
8/20/2017 9:20,8.66913
8/20/2017 9:25,8.565
8/20/2017 9:30,8.40301
8/20/2017 9:35,8.21233
8/20/2017 9:40,7.97438
8/20/2017 9:45,7.62413
8/20/2017 9:50,7.20014
8/20/2017 9:55,6.80057
8/20/2017 10:00,6.52914
8/20/2017 10:05,6.45809
8/20/2017 10:10,6.60805
8/20/2017 10:15,6.9449
8/20/2017 10:20,7.39355
8/20/2017 10:25,7.86867
8/20/2017 10:30,8.32213
8/20/2017 10:35,8.71853
8/20/2017 10:40,8.93516
8/20/2017 10:45,8.9185
8/20/2017 10:50,8.69129
8/20/2017 10:55,8.32852
8/20/2017 11:00,7.93403
8/20/2017 11:05,7.6176
8/20/2017 11:10,7.47282
8/20/2017 11:15,7.55541
8/20/2017 11:20,7.86226
8/20/2017 11:25,8.31118
8/20/2017 11:30,8.82471
8/20/2017 11:35,9.44801
8/20/2017 11:40,10.10893
8/20/2017 11:45,10.66373
8/20/2017 11:50,10.97487
8/20/2017 11:55,10.96246
8/20/2017 12:00,10.6291
8/20/2017 12:05,10.05833
8/20/2017 12:10,9.38666
8/20/2017 12:15,8.74902
8/20/2017 12:20,8.19794
8/20/2017 12:25,7.70106
8/20/2017 12:30,7.34808
8/20/2017 12:35,7.21046
8/20/2017 12:40,7.30033
8/20/2017 12:45,7.5771
8/20/2017 12:50,7.9591
8/20/2017 12:55,8.34021
8/20/2017 13:00,8.61145
8/20/2017 13:05,8.68763
8/20/2017 13:10,8.53888
8/20/2017 13:15,8.22728
8/20/2017 13:20,7.88764
8/20/2017 13:25,7.5742
8/20/2017 13:30,7.33406
8/20/2017 13:35,7.21176
8/20/2017 13:40,7.23005
8/20/2017 13:45,7.3799
8/20/2017 13:50,7.61978
8/20/2017 13:55,7.88419
8/20/2017 14:00,8.10158
8/20/2017 14:05,8.22135
8/20/2017 14:10,8.25031
8/20/2017 14:15,8.29703
8/20/2017 14:20,8.49036
8/20/2017 14:25,8.83321
8/20/2017 14:30,9.24363
8/20/2017 14:35,9.61011
8/20/2017 14:40,9.83258
8/20/2017 14:45,9.8491
8/20/2017 14:50,9.64832
8/20/2017 14:55,9.26761
8/20/2017 15:00,8.77692
8/20/2017 15:05,8.24836
8/20/2017 15:10,7.72083
8/20/2017 15:15,7.23553
8/20/2017 15:20,6.86491
8/20/2017 15:25,6.6766
8/20/2017 15:30,6.70467
8/20/2017 15:35,6.93465
8/20/2017 15:40,7.30256
8/20/2017 15:45,7.70773
8/20/2017 15:50,8.03965
8/20/2017 15:55,8.21858
8/20/2017 16:00,8.25016
8/20/2017 16:05,8.22369
8/20/2017 16:10,8.10466
8/20/2017 16:15,7.88624
8/20/2017 16:20,7.61947
8/20/2017 16:25,7.3767
8/20/2017 16:30,7.22423
8/20/2017 16:35,7.20434
8/20/2017 16:40,7.3266
8/20/2017 16:45,7.56846
8/20/2017 16:50,7.88518
8/20/2017 16:55,8.22911
8/20/2017 17:00,8.59822
8/20/2017 17:05,9.06177
8/20/2017 17:10,9.58648
8/20/2017 17:15,10.0632
8/20/2017 17:20,10.37413
8/20/2017 17:25,10.43901
8/20/2017 17:30,10.24024
8/20/2017 17:35,9.82701
8/20/2017 17:40,9.29836
8/20/2017 17:45,8.76521
8/20/2017 17:50,8.29137
8/20/2017 17:55,7.82235
8/20/2017 18:00,7.27023
8/20/2017 18:05,6.67873
8/20/2017 18:10,6.16756
8/20/2017 18:15,5.85994
8/20/2017 18:20,5.83358
8/20/2017 18:25,6.09512
8/20/2017 18:30,6.57785
8/20/2017 18:35,7.163
8/20/2017 18:40,7.72429
8/20/2017 18:45,8.19599
8/20/2017 18:50,8.65424
8/20/2017 18:55,9.21926
8/20/2017 19:00,9.85704
8/20/2017 19:05,10.43828
8/20/2017 19:10,10.82079
8/20/2017 19:15,10.90638
8/20/2017 19:20,10.67224
8/20/2017 19:25,10.17679
8/20/2017 19:30,9.53994
8/20/2017 19:35,8.8979
8/20/2017 19:40,8.33243
8/20/2017 19:45,7.81077
8/20/2017 19:50,7.35863
8/20/2017 19:55,7.0529
8/20/2017 20:00,6.94478
8/20/2017 20:05,7.04463
8/20/2017 20:10,7.31703
8/20/2017 20:15,7.68565
8/20/2017 20:20,8.04822
8/20/2017 20:25,8.30132
8/20/2017 20:30,8.37517
8/20/2017 20:35,8.27842
8/20/2017 20:40,8.14868
8/20/2017 20:45,8.17884
8/20/2017 20:50,8.42613
8/20/2017 20:55,8.83209
8/20/2017 21:00,9.28151
8/20/2017 21:05,9.64899
8/20/2017 21:10,9.8329
8/20/2017 21:15,9.77694
8/20/2017 21:20,9.47904
8/20/2017 21:25,8.98792
8/20/2017 21:30,8.38697
8/20/2017 21:35,7.77657
8/20/2017 21:40,7.3038
8/20/2017 21:45,7.07842
8/20/2017 21:50,7.13156
8/20/2017 21:55,7.4258
8/20/2017 22:00,7.87032
8/20/2017 22:05,8.34092
8/20/2017 22:10,8.70489
8/20/2017 22:15,8.85073
8/20/2017 22:20,8.72271
8/20/2017 22:25,8.36026
8/20/2017 22:30,7.93685
8/20/2017 22:35,7.67787
8/20/2017 22:40,7.68645
8/20/2017 22:45,7.94972
8/20/2017 22:50,8.38025
8/20/2017 22:55,8.85265
8/20/2017 23:00,9.23557
8/20/2017 23:05,9.41886
8/20/2017 23:10,9.33598
8/20/2017 23:15,8.9817
8/20/2017 23:20,8.425
8/20/2017 23:25,7.80703
8/20/2017 23:30,7.24393
8/20/2017 23:35,6.82374
8/20/2017 23:40,6.61884
8/20/2017 23:45,6.66056
8/20/2017 23:50,6.92655
8/20/2017 23:55,7.34141
8/21/2017 0:00,7.79076
8/21/2017 0:05,8.14861
8/21/2017 0:10,8.31811
8/21/2017 0:15,8.28559
8/21/2017 0:20,8.1552
8/21/2017 0:25,7.89497
8/21/2017 0:30,7.46542
8/21/2017 0:35,6.95038
8/21/2017 0:40,6.4833
8/21/2017 0:45,6.18992
8/21/2017 0:50,6.15027
8/21/2017 0:55,6.38014
8/21/2017 1:00,6.83202
8/21/2017 1:05,7.4154
8/21/2017 1:10,8.03654
8/21/2017 1:15,8.65143
8/21/2017 1:20,9.22573
8/21/2017 1:25,9.67835
8/21/2017 1:30,9.93087
8/21/2017 1:35,9.93988
8/21/2017 1:40,9.71449
8/21/2017 1:45,9.31927
8/21/2017 1:50,8.86278
8/21/2017 1:55,8.4717
8/21/2017 2:00,8.25039
8/21/2017 2:05,8.22609
8/21/2017 2:10,8.28684
8/21/2017 2:15,8.2684
8/21/2017 2:20,8.11908
8/21/2017 2:25,7.8681
8/21/2017 2:30,7.58515
8/21/2017 2:35,7.34906
8/21/2017 2:40,7.22488
8/21/2017 2:45,7.2494
8/21/2017 2:50,7.4251
8/21/2017 2:55,7.72255
8/21/2017 3:00,8.09128
8/21/2017 3:05,8.4825
8/21/2017 3:10,8.89794
8/21/2017 3:15,9.31338
8/21/2017 3:20,9.65583
8/21/2017 3:25,9.84981
8/21/2017 3:30,9.84998
8/21/2017 3:35,9.6583
8/21/2017 3:40,9.32586
8/21/2017 3:45,8.93924
8/21/2017 3:50,8.59149
8/21/2017 3:55,8.33772
8/21/2017 4:00,8.14765
8/21/2017 4:05,8.05278
8/21/2017 4:10,8.12771
8/21/2017 4:15,8.35827
8/21/2017 4:20,8.67548
8/21/2017 4:25,8.98851
8/21/2017 4:30,9.21056
8/21/2017 4:35,9.27792
8/21/2017 4:40,9.16193
8/21/2017 4:45,8.87409
8/21/2017 4:50,8.46417
8/21/2017 4:55,8.0115
8/21/2017 5:00,7.61054
8/21/2017 5:05,7.34185
8/21/2017 5:10,7.25141
8/21/2017 5:15,7.34444
8/21/2017 5:20,7.58578
8/21/2017 5:25,7.90666
8/21/2017 5:30,8.21797
8/21/2017 5:35,8.4298
8/21/2017 5:40,8.47746
8/21/2017 5:45,8.3539
8/21/2017 5:50,8.14487
8/21/2017 5:55,7.96276
8/21/2017 6:00,7.855
8/21/2017 6:05,7.84036
8/21/2017 6:10,7.91383
8/21/2017 6:15,8.05061
8/21/2017 6:20,8.21191
8/21/2017 6:25,8.35276
8/21/2017 6:30,8.43157
8/21/2017 6:35,8.42161
8/21/2017 6:40,8.32447
8/21/2017 6:45,8.18729
8/21/2017 6:50,8.13991
8/21/2017 6:55,8.27515
8/21/2017 7:00,8.57348
8/21/2017 7:05,8.95064
8/21/2017 7:10,9.30012
8/21/2017 7:15,9.52539
8/21/2017 7:20,9.56187
8/21/2017 7:25,9.38874
8/21/2017 7:30,9.03054
8/21/2017 7:35,8.5485
8/21/2017 7:40,8.0202
8/21/2017 7:45,7.48358
8/21/2017 7:50,6.97923
8/21/2017 7:55,6.59063
8/21/2017 8:00,6.39715
8/21/2017 8:05,6.4395
8/21/2017 8:10,6.7024
8/21/2017 8:15,7.11442
8/21/2017 8:20,7.56515
8/21/2017 8:25,7.9395
8/21/2017 8:30,8.16922
8/21/2017 8:35,8.30116
8/21/2017 8:40,8.50217
8/21/2017 8:45,8.84893
8/21/2017 8:50,9.29038
8/21/2017 8:55,9.71676
8/21/2017 9:00,10.01422
8/21/2017 9:05,10.10234
8/21/2017 9:10,9.95447
8/21/2017 9:15,9.60099
8/21/2017 9:20,9.11546
8/21/2017 9:25,8.5836
8/21/2017 9:30,8.05313
8/21/2017 9:35,7.43196
8/21/2017 9:40,6.65672
8/21/2017 9:45,5.84403
8/21/2017 9:50,5.18214
8/21/2017 9:55,4.83938
8/21/2017 10:00,4.90534
8/21/2017 10:05,5.36507
8/21/2017 10:10,6.10603
8/21/2017 10:15,6.95791
8/21/2017 10:20,7.76538
8/21/2017 10:25,8.48966
8/21/2017 10:30,9.09586
8/21/2017 10:35,9.40836
8/21/2017 10:40,9.36225
8/21/2017 10:45,8.99975
8/21/2017 10:50,8.43808
8/21/2017 10:55,7.83661
8/21/2017 11:00,7.36319
8/21/2017 11:05,7.15981
8/21/2017 11:10,7.30745
8/21/2017 11:15,7.79019
8/21/2017 11:20,8.45902
8/21/2017 11:25,9.06011
8/21/2017 11:30,9.4119
8/21/2017 11:35,9.44382
8/21/2017 11:40,9.17684
8/21/2017 11:45,8.70178
8/21/2017 11:50,8.15434
8/21/2017 11:55,7.68698
8/21/2017 12:00,7.43749
8/21/2017 12:05,7.49432
8/21/2017 12:10,7.85875
8/21/2017 12:15,8.40442
8/21/2017 12:20,8.92167
8/21/2017 12:25,9.28216
8/21/2017 12:30,9.41909
8/21/2017 12:35,9.32148
8/21/2017 12:40,9.03103
8/21/2017 12:45,8.63218
8/21/2017 12:50,8.23562
8/21/2017 12:55,7.9552
8/21/2017 13:00,7.87818
8/21/2017 13:05,8.02887
8/21/2017 13:10,8.32676
8/21/2017 13:15,8.68123
8/21/2017 13:20,9.11535
8/21/2017 13:25,9.57136
8/21/2017 13:30,9.9471
8/21/2017 13:35,10.14837
8/21/2017 13:40,10.12314
8/21/2017 13:45,9.87722
8/21/2017 13:50,9.47174
8/21/2017 13:55,9.00217
8/21/2017 14:00,8.55895
8/21/2017 14:05,8.17056
8/21/2017 14:10,7.85651
8/21/2017 14:15,7.74437
8/21/2017 14:20,7.8714
8/21/2017 14:25,8.1897
8/21/2017 14:30,8.6017
8/21/2017 14:35,8.9911
8/21/2017 14:40,9.24921
8/21/2017 14:45,9.29671
8/21/2017 14:50,9.10081
8/21/2017 14:55,8.68787
8/21/2017 15:00,8.1513
8/21/2017 15:05,7.6388
8/21/2017 15:10,7.27687
8/21/2017 15:15,7.13542
8/21/2017 15:20,7.22672
8/21/2017 15:25,7.51003
8/21/2017 15:30,7.90229
8/21/2017 15:35,8.29459
8/21/2017 15:40,8.5746
8/21/2017 15:45,8.65485
8/21/2017 15:50,8.50693
8/21/2017 15:55,8.20131
8/21/2017 16:00,7.81401
8/21/2017 16:05,7.26932
8/21/2017 16:10,6.62373
8/21/2017 16:15,6.02364
8/21/2017 16:20,5.62326
8/21/2017 16:25,5.52851
8/21/2017 16:30,5.76671
8/21/2017 16:35,6.28222
8/21/2017 16:40,6.95798
8/21/2017 16:45,7.66287
8/21/2017 16:50,8.32495
8/21/2017 16:55,8.92526
8/21/2017 17:00,9.32692
8/21/2017 17:05,9.44438
8/21/2017 17:10,9.27535
8/21/2017 17:15,8.88539
8/21/2017 17:20,8.3883
8/21/2017 17:25,7.92222
8/21/2017 17:30,7.62155
8/21/2017 17:35,7.5846
8/21/2017 17:40,7.83702
8/21/2017 17:45,8.291
8/21/2017 17:50,8.7783
8/21/2017 17:55,9.23145
8/21/2017 18:00,9.58273
8/21/2017 18:05,9.76628
8/21/2017 18:10,9.74702
8/21/2017 18:15,9.53588
8/21/2017 18:20,9.19132
